vn;dtprel;dtreg;dtconf;dtini;dtfine;mp;prova;laboratorio;code
2227;14/02/2013;18/02/2013;18/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;18/02/2013;18/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;14/02/2013;18/02/2013;18/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;18/02/2013;18/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
463;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;18/02/2013;18/02/2013;18/02/2013;19/02/2013;20/02/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;15/02/2013;19/02/2013;19/02/2013;19/02/2013;19/02/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;15/02/2013;19/02/2013;19/02/2013;19/02/2013;19/02/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
208;13/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
117;15/02/2013;18/02/2013;16/02/2013;18/02/2013;20/02/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
1894;23/04/2013;23/04/2013;23/04/2013;23/04/2013;26/04/2013;Non codificato;Esame batteriologico carni visceri (fegato);Sezione di Bergamo - Laboratorio Diagnostica Generale;1894Non codificato
1092;23/04/2013;23/04/2013;23/04/2013;23/04/2013;24/04/2013;MP 02/240 rev. 0;Sostanze inibenti;Sezione di Bergamo - Laboratorio Diagnostica Generale;1092MP 02/240 rev. 0
1894;29/04/2013;29/04/2013;29/04/2013;29/04/2013;02/05/2013;Non codificato;Esame batteriologico carni visceri (fegato);Sezione di Bergamo - Laboratorio Diagnostica Generale;1894Non codificato
1092;29/04/2013;29/04/2013;29/04/2013;29/04/2013;30/04/2013;MP 02/240 rev. 0;Sostanze inibenti;Sezione di Bergamo - Laboratorio Diagnostica Generale;1092MP 02/240 rev. 0
67;06/05/2013;06/05/2013;06/05/2013;10/05/2013;10/05/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
1894;06/05/2013;06/05/2013;06/05/2013;06/05/2013;08/05/2013;Non codificato;Esame batteriologico carni visceri (fegato);Sezione di Bergamo - Laboratorio Diagnostica Generale;1894Non codificato
1092;06/05/2013;06/05/2013;06/05/2013;06/05/2013;07/05/2013;MP 02/240 rev. 0;Sostanze inibenti;Sezione di Bergamo - Laboratorio Diagnostica Generale;1092MP 02/240 rev. 0
1894;06/05/2013;07/05/2013;07/05/2013;07/05/2013;09/05/2013;Non codificato;Esame batteriologico carni visceri (fegato);Sezione di Bergamo - Laboratorio Diagnostica Generale;1894Non codificato
1092;06/05/2013;07/05/2013;07/05/2013;07/05/2013;08/05/2013;MP 02/240 rev. 0;Sostanze inibenti;Sezione di Bergamo - Laboratorio Diagnostica Generale;1092MP 02/240 rev. 0
67;09/05/2013;10/05/2013;10/05/2013;17/05/2013;17/05/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
1092;09/05/2013;10/05/2013;10/05/2013;10/05/2013;11/05/2013;MP 02/240 rev. 0;Sostanze inibenti;Sezione di Bergamo - Laboratorio Diagnostica Generale;1092MP 02/240 rev. 0
1534;09/05/2013;10/05/2013;10/05/2013;10/05/2013;13/05/2013;MP 01/056 rev. 1;Esame batteriologico carni visceri (rene);Sezione di Bergamo - Laboratorio Diagnostica Generale;1534MP 01/056 rev. 1
67;13/05/2013;13/05/2013;13/05/2013;17/05/2013;17/05/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
67;13/05/2013;13/05/2013;13/05/2013;17/05/2013;17/05/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
871;18/02/2013;18/02/2013;18/02/2013;18/02/2013;18/02/2013;MP 06/013 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;871MP 06/013 rev. 0
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;14/02/2013;18/02/2013;18/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;18/02/2013;20/02/2013;19/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;19/02/2013;20/02/2013;19/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;19/02/2013;20/02/2013;19/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;19/02/2013;20/02/2013;19/02/2013;20/02/2013;01/03/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
2731;14/05/2013;14/05/2013;14/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;13/05/2013;15/05/2013;14/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;14/05/2013;15/05/2013;14/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;15/05/2013;15/05/2013;15/05/2013;16/05/2013;16/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;15/05/2013;15/05/2013;15/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2710;15/05/2013;15/05/2013;15/05/2013;16/05/2013;18/05/2013;MP 01/112 rev. 2;Microrganismi;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2710MP 01/112 rev. 2
672;15/05/2013;15/05/2013;15/05/2013;16/05/2013;22/05/2013;MP 01/081 rev. 5;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;672MP 01/081 rev. 5
2345;15/05/2013;15/05/2013;15/05/2013;16/05/2013;18/05/2013;MP 01/111 rev. 2;Stafilococchi coagulasi-positivi;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2345MP 01/111 rev. 2
2731;14/05/2013;15/05/2013;15/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;14/05/2013;15/05/2013;15/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;15/05/2013;15/05/2013;15/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2731;14/05/2013;15/05/2013;15/05/2013;15/05/2013;15/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2892;14/05/2013;15/05/2013;15/05/2013;21/05/2013;21/05/2013;Non codificato;Note alle prove;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2892Non codificato
2731;15/05/2013;16/05/2013;15/05/2013;16/05/2013;16/05/2013;MP 02/073 rev. 7;pH;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2731MP 02/073 rev. 7
2417;13/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;13/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;14/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;14/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;14/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;14/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
445;14/05/2013;14/05/2013;14/05/2013;14/05/2013;16/05/2013;MP 01/110 rev. 2;Enterobacteriaceae;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;445MP 01/110 rev. 2
2417;14/05/2013;14/05/2013;14/05/2013;14/05/2013;15/05/2013;MP 09/134 rev. 0;Listeria monocytogenes;Sezione di Bergamo - Laboratorio Microbiologia degli Alimenti;2417MP 09/134 rev. 0
463;15/02/2013;15/02/2013;15/02/2013;15/02/2013;18/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;15/02/2013;15/02/2013;15/02/2013;15/02/2013;18/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;15/02/2013;15/02/2013;15/02/2013;15/02/2013;20/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;15/02/2013;15/02/2013;15/02/2013;18/02/2013;19/02/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2981;14/02/2013;15/02/2013;15/02/2013;19/02/2013;19/02/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;14/02/2013;15/02/2013;15/02/2013;19/02/2013;19/02/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;13/02/2013;15/02/2013;15/02/2013;19/02/2013;19/02/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/02/2013;15/02/2013;15/02/2013;19/02/2013;19/02/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2626;15/02/2013;15/02/2013;15/02/2013;18/02/2013;18/02/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2227;14/02/2013;15/02/2013;15/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;15/02/2013;15/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;14/02/2013;15/02/2013;15/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;15/02/2013;15/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;14/02/2013;15/02/2013;14/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;15/02/2013;14/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2626;15/02/2013;16/02/2013;16/02/2013;18/02/2013;18/02/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
872;15/02/2013;16/02/2013;16/02/2013;18/02/2013;18/02/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
1569;16/02/2013;16/02/2013;16/02/2013;26/02/2013;26/02/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
463;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2227;14/02/2013;18/02/2013;18/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;18/02/2013;18/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;14/02/2013;18/02/2013;18/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;14/02/2013;18/02/2013;18/02/2013;21/02/2013;22/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;14/02/2013;18/02/2013;18/02/2013;22/02/2013;22/02/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
463;19/02/2013;19/02/2013;19/02/2013;19/02/2013;21/02/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
1611;14/02/2013;14/02/2013;14/02/2013;18/02/2013;20/02/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
208;14/02/2013;14/02/2013;14/02/2013;14/02/2013;15/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;08/02/2013;14/02/2013;14/02/2013;15/02/2013;18/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
245;13/02/2013;14/02/2013;14/02/2013;19/02/2013;19/02/2013;MP 04/035 rev. 0;Brucellosi ovina da B. ovis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;245MP 04/035 rev. 0
661;13/02/2013;14/02/2013;14/02/2013;15/02/2013;18/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;13/02/2013;14/02/2013;14/02/2013;14/02/2013;15/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;11/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;14/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;15/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;15/02/2013;15/02/2013;15/02/2013;19/02/2013;20/02/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;13/02/2013;15/02/2013;15/02/2013;18/02/2013;21/02/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
117;13/02/2013;18/02/2013;15/02/2013;18/02/2013;20/02/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
1611;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
1611;18/02/2013;18/02/2013;18/02/2013;18/02/2013;22/02/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
117;18/02/2013;18/02/2013;18/02/2013;18/02/2013;20/02/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
2629;18/02/2013;18/02/2013;18/02/2013;18/02/2013;18/02/2013;Non codificato;Esame anatomopatologico animali di taglia medio-piccola;Sezione di Bergamo - Laboratorio Diagnostica Generale;2629Non codificato
1103;18/02/2013;18/02/2013;18/02/2013;19/02/2013;23/02/2013;MP 01/119 rev. 0;Esame batteriologico latte (ricerca Stafilococco coagulasi +);Sezione di Bergamo - Laboratorio Diagnostica Generale;1103MP 01/119 rev. 0
